Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVacDays,Program,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4305,3,Detached House,Aug-20,Aug-20,Aug-20,1,17,18,Public Housing,IPSWICH ,Ipswich,Ipswich West
4701,2,Townhouse,Apr-21,Apr-21,May-21,1,17,18,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4340,3,Detached House,Feb-21,Feb-21,Mar-21,1,17,18,Public Housing,IPSWICH ,Ipswich,Ipswich West
4350,3,Detached House,Oct-20,Oct-20,Nov-20,1,17,18,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4114,1,Apartment,May-21,Jun-21,Jun-21,1,17,18,Public Housing,LOGAN ,Logan,Woodridge
4173,2,Apartment,Sep-20,Sep-20,Sep-20,1,17,18,Public Housing,BAYSIDE ,Brisbane,Chatsworth
4114,2,Cluster House,Jun-20,Jun-20,Jul-20,1,17,18,Public Housing,LOGAN ,Logan,Woodridge
4114,2,Cluster House,Jun-20,Jun-20,Jul-20,1,17,18,Public Housing,LOGAN ,Logan,Woodridge
4700,1,Apartment,Jun-20,Jun-20,Jul-20,1,17,18,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4207,1,Apartment,Nov-20,Nov-20,Dec-20,1,17,18,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,Nov-20,Nov-20,Dec-20,1,17,18,Public Housing,LOGAN ,Logan,Macalister
4035,4,Detached House,Mar-21,Mar-21,Apr-21,1,18,19,Public Housing,MORETON BAY ,Moreton Bay,Everton
4051,1,Apartment,Jul-20,Jul-20,Jul-20,1,18,19,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4121,1,Apartment,Jul-20,Jul-20,Aug-20,1,18,19,Public Housing,BURANDA ,Brisbane,Greenslopes
4519,3,Detached House,Sep-20,Sep-20,Oct-20,1,18,19,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4300,3,Detached House,Aug-20,Aug-20,Sep-20,1,18,19,Public Housing,IPSWICH ,Ipswich,Bundamba
4305,3,Detached House,Jan-21,Jan-21,Feb-21,1,18,19,Public Housing,IPSWICH ,Ipswich,Ipswich
4800,3,Dual Occupancy,Oct-20,Oct-20,Nov-20,1,18,19,Public Housing,MACKAY ,Whitsunday,Whitsunday
4870,1,Apartment,Nov-20,Nov-20,Nov-20,1,18,19,Public Housing,CAIRNS ,Cairns,Cairns
4814,2,Duplex,Nov-20,Nov-20,Nov-20,1,18,19,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4300,3,Detached House,May-21,May-21,Jun-21,1,18,19,Public Housing,IPSWICH ,Ipswich,Jordan
4817,1,Apartment,Nov-20,Nov-20,Dec-20,1,18,19,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4152,2,Apartment,Mar-21,Mar-21,Apr-21,1,18,19,Public Housing,BURANDA ,Brisbane,Chatsworth
4305,1,Apartment,Jan-21,Jan-21,Feb-21,1,18,19,Public Housing,IPSWICH ,Ipswich,Ipswich
4550,2,Townhouse,Nov-20,Nov-20,Dec-20,1,18,19,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4550,2,Townhouse,Nov-20,Nov-20,Dec-20,1,18,19,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4122,4,Detached House,May-21,May-21,Jun-21,1,19,20,Public Housing,BURANDA ,Brisbane,Mansfield
4034,2,Townhouse,Jun-20,Jun-20,Jul-20,1,19,20,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4011,1,Apartment,Jul-20,Jul-20,Jul-20,1,19,20,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4510,3,Detached House,Oct-20,Oct-20,Oct-20,1,19,20,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4510,3,Detached House,May-21,May-21,May-21,1,19,20,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4019,3,Townhouse,Sep-20,Sep-20,Sep-20,1,19,20,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4487,3,Detached House,Mar-21,Mar-21,Apr-21,1,19,20,Public Housing,TOOWOOMBA AND SOUTH WEST ,Balonne,Warrego
4868,1,Apartment,May-21,May-21,Jun-21,1,19,20,Public Housing,CAIRNS ,Cairns,Mulgrave
4215,2,Apartment,Sep-20,Oct-20,Oct-20,1,19,20,Public Housing,GOLD COAST ,Gold Coast,Southport
4305,3,Detached House,Jun-20,Jun-20,Jul-20,1,19,20,Public Housing,IPSWICH ,Ipswich,Ipswich
4012,2,Apartment,Sep-20,Sep-20,Oct-20,1,19,20,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4021,1,Apartment,Jul-20,Jul-20,Jul-20,1,19,20,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4010,1,Apartment,Jan-21,Jan-21,Jan-21,1,19,20,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4304,1,Apartment,Dec-20,Dec-20,Jan-21,1,19,20,Public Housing,IPSWICH ,Ipswich,Bundamba
4178,3,Detached House,Sep-20,Sep-20,Oct-20,1,20,21,Public Housing,BAYSIDE ,Brisbane,Lytton
4285,3,Detached House,Nov-20,Nov-20,Dec-20,1,20,21,Public Housing,IPSWICH ,Scenic Rim,Scenic Rim
4510,3,Detached House,Aug-20,Aug-20,Aug-20,1,20,21,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4019,2,Townhouse,Nov-20,Nov-20,Dec-20,1,20,21,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4303,3,Detached House,Feb-21,Feb-21,Feb-21,1,20,21,Public Housing,IPSWICH ,Ipswich,Bundamba
4133,3,Detached House,Jun-20,Jun-20,Jul-20,1,20,21,Public Housing,LOGAN ,Logan,Waterford
4304,1,Apartment,Oct-20,Oct-20,Nov-20,1,20,21,Public Housing,IPSWICH ,Ipswich,Ipswich
4405,4,Detached House,Dec-20,Dec-20,Jan-21,1,20,21,Public Housing,TOOWOOMBA AND SOUTH WEST ,Western Downs,Warrego
4305,1,Apartment,Dec-20,Dec-20,Jan-21,1,20,21,Public Housing,IPSWICH ,Ipswich,Ipswich
4053,3,Detached House,Apr-21,Apr-21,May-21,1,21,22,Public Housing,CHERMSIDE ,Brisbane,Stafford
4122,3,Detached House,Feb-21,Feb-21,Mar-21,1,21,22,Public Housing,BURANDA ,Brisbane,Mansfield
4034,1,Apartment,Mar-21,Mar-21,Apr-21,1,21,22,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4870,1,Apartment,Jan-21,Jan-21,Feb-21,1,21,22,Public Housing,CAIRNS ,Cairns,Cairns
4305,1,Apartment,Nov-20,Nov-20,Dec-20,1,21,22,Public Housing,IPSWICH ,Ipswich,Ipswich West
4304,1,Apartment,Jan-21,Jan-21,Feb-21,1,21,22,Public Housing,IPSWICH ,Ipswich,Ipswich
4650,3,Detached House,Jun-21,Jun-21,Jun-21,1,21,22,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4817,1,Apartment,Nov-20,Nov-20,Dec-20,1,21,22,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4114,2,Cluster House,Jun-20,Jun-20,Jul-20,1,21,22,Public Housing,LOGAN ,Logan,Woodridge
4207,2,Apartment,Nov-20,Nov-20,Dec-20,1,21,22,Public Housing,LOGAN ,Logan,Macalister
4207,2,Apartment,Nov-20,Nov-20,Dec-20,1,21,22,Public Housing,LOGAN ,Logan,Macalister
4550,2,Townhouse,Nov-20,Nov-20,Dec-20,1,21,22,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4815,2,Duplex,Apr-21,Apr-21,May-21,1,21,22,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4300,2,Apartment,May-21,May-21,Jun-21,1,21,22,Public Housing,IPSWICH ,Ipswich,Bundamba
4122,2,Detached House,Sep-20,Sep-20,Oct-20,1,22,23,Public Housing,BURANDA ,Brisbane,Mansfield
4054,4,Detached House,Apr-21,Apr-21,May-21,1,22,23,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4510,3,Detached House,Jan-21,Jan-21,Feb-21,1,22,23,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
0000,3,Detached House,Aug-20,Aug-20,Sep-20,1,22,23,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4350,6,Detached House,Jun-20,Jul-20,Jul-20,1,22,23,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4301,4,Detached House,Jun-20,Jun-20,Jul-20,1,22,23,Public Housing,IPSWICH ,Ipswich,Bundamba
4021,1,Apartment,Jul-20,Jul-20,Jul-20,1,22,23,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4207,1,Apartment,Jun-20,Jun-20,Jul-20,1,22,23,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,Jun-20,Jun-20,Jul-20,1,22,23,Public Housing,LOGAN ,Logan,Macalister
4700,1,Apartment,Sep-20,Sep-20,Oct-20,1,22,23,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4010,1,Apartment,Dec-20,Dec-20,Jan-21,1,22,23,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4304,1,Apartment,Sep-20,Sep-20,Oct-20,1,22,23,Public Housing,IPSWICH ,Ipswich,Ipswich
4209,4,Detached House,Nov-20,Nov-20,Dec-20,1,22,23,Public Housing,GOLD COAST ,Gold Coast,Coomera
4169,1,Apartment,Mar-21,Mar-21,Apr-21,1,23,24,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4870,1,Apartment,May-21,May-21,Jun-21,1,23,24,Public Housing,CAIRNS ,Cairns,Cairns
4022,3,Cluster House,May-21,May-21,Jun-21,1,23,24,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4815,3,Detached House,Dec-20,Dec-20,Jan-21,1,23,24,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4350,3,Detached House,Aug-20,Aug-20,Sep-20,1,23,24,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4350,3,Duplex,Mar-21,Mar-21,Apr-21,1,23,24,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4350,2,Apartment,Jan-21,Jan-21,Feb-21,1,23,24,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4207,1,Apartment,Jun-20,Jun-20,Jul-20,1,23,24,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,Jun-20,Jun-20,Jul-20,1,23,24,Public Housing,LOGAN ,Logan,Macalister
4558,1,Apartment,Jun-20,Jul-20,Jul-20,1,23,24,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4700,1,Apartment,Sep-20,Sep-20,Oct-20,1,23,24,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,23,24,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4121,3,Detached House,Aug-20,Aug-20,Sep-20,1,24,25,Public Housing,BURANDA ,Brisbane,Greenslopes
4034,3,Townhouse,Oct-20,Oct-20,Nov-20,1,24,25,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4032,1,Apartment,Oct-20,Oct-20,Nov-20,1,24,25,Public Housing,CHERMSIDE ,Brisbane,Stafford
4870,1,Apartment,Mar-21,Mar-21,Apr-21,1,24,25,Public Housing,CAIRNS ,Cairns,Cairns
4305,2,Detached House,Nov-20,Nov-20,Dec-20,1,24,25,Public Housing,IPSWICH ,Ipswich,Ipswich West
4305,2,Duplex,May-21,May-21,Jun-21,1,24,25,Public Housing,IPSWICH ,Ipswich,Ipswich West
4305,3,Cluster House,Aug-20,Aug-20,Sep-20,1,24,25,Public Housing,IPSWICH ,Ipswich,Ipswich
4350,3,Detached House,Jun-20,Jun-20,Jul-20,1,24,25,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4350,3,Detached House,Feb-21,Feb-21,Mar-21,1,24,25,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
0000,1,Apartment,Oct-20,Oct-20,Nov-20,1,24,25,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4300,1,Apartment,Jul-20,Jul-20,Aug-20,1,24,25,Public Housing,IPSWICH ,Ipswich,Bundamba
4300,1,Apartment,Jul-20,Jul-20,Aug-20,1,24,25,Public Housing,IPSWICH ,Ipswich,Bundamba
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,24,25,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4301,4,Detached House,Jun-20,Jun-20,Jul-20,1,24,25,Public Housing,IPSWICH ,Ipswich,Bundamba
4209,4,Detached House,Sep-20,Sep-20,Oct-20,1,24,25,Public Housing,GOLD COAST ,Gold Coast,Coomera
4305,1,Apartment,Jan-21,Jan-21,Feb-21,1,24,25,Public Housing,IPSWICH ,Ipswich,Ipswich
4868,3,Detached House,Apr-21,Apr-21,May-21,1,25,26,Public Housing,CAIRNS ,Cairns,Mulgrave
4870,1,Apartment,Apr-21,Apr-21,May-21,1,25,26,Public Housing,CAIRNS ,Cairns,Cairns
4415,3,Detached House,Apr-21,Apr-21,May-21,1,25,26,Public Housing,TOOWOOMBA AND SOUTH WEST ,Western Downs,Callide
4350,3,Detached House,Aug-20,Aug-20,Sep-20,1,25,26,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4020,2,Apartment,Dec-20,Dec-20,Jan-21,1,25,26,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4300,1,Apartment,Jul-20,Jul-20,Aug-20,1,25,26,Public Housing,IPSWICH ,Ipswich,Bundamba
4300,1,Apartment,Jul-20,Jul-20,Aug-20,1,25,26,Public Housing,IPSWICH ,Ipswich,Bundamba
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,25,26,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4700,1,Apartment,Sep-20,Sep-20,Oct-20,1,25,26,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4300,2,Apartment,May-21,May-21,Jun-21,1,25,26,Public Housing,IPSWICH ,Ipswich,Bundamba
4883,1,Apartment,Mar-21,Mar-21,Apr-21,1,26,27,Public Housing,CAIRNS ,Tablelands,Hill
4102,2,Apartment,May-21,May-21,Jun-21,1,26,27,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
0000,3,Detached House,Mar-21,Mar-21,Mar-21,1,26,27,Public Housing,MORETON BAY ,Moreton Bay,Pine Rivers
4300,3,Detached House,Sep-20,Sep-20,Oct-20,1,26,27,Public Housing,IPSWICH ,Ipswich,Bundamba
4880,3,Detached House,Oct-20,Oct-20,Nov-20,1,26,27,Public Housing,CAIRNS ,Mareeba,Cook
4019,1,Apartment,Aug-20,Aug-20,Sep-20,1,26,27,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4817,1,Apartment,Nov-20,Nov-20,Dec-20,1,26,27,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4300,1,Apartment,Jul-20,Jul-20,Aug-20,1,26,27,Public Housing,IPSWICH ,Ipswich,Bundamba
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,26,27,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,26,27,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,26,27,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4108,2,Apartment,Feb-21,Feb-21,Mar-21,1,27,28,Public Housing,BURANDA ,Brisbane,Toohey
4053,2,Detached House,Mar-21,Mar-21,Apr-21,1,27,28,Public Housing,CHERMSIDE ,Brisbane,Stafford
4102,1,Apartment,Apr-21,Apr-21,May-21,1,27,28,Public Housing,BURANDA ,Brisbane,South Brisbane
4285,3,Townhouse,Jan-21,Jan-21,Feb-21,1,27,28,Public Housing,IPSWICH ,Scenic Rim,Scenic Rim
4285,3,Detached House,Dec-20,Dec-20,Jan-21,1,27,28,Public Housing,IPSWICH ,Scenic Rim,Scenic Rim
4300,3,Detached House,Dec-20,Dec-20,Jan-21,1,27,28,Public Housing,IPSWICH ,Ipswich,Jordan
4022,2,Cluster House,Sep-20,Sep-20,Oct-20,1,27,28,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4300,1,Apartment,Aug-20,Aug-20,Sep-20,1,27,28,Public Housing,IPSWICH ,Ipswich,Bundamba
4021,1,Apartment,Jul-20,Jul-20,Jul-20,1,27,28,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4152,3,Detached House,Nov-20,Nov-20,Dec-20,1,28,29,Public Housing,BURANDA ,Brisbane,Chatsworth
4865,2,Dual Occupancy,Sep-20,Sep-20,Oct-20,1,28,29,Public Housing,CAIRNS ,Cairns,Mulgrave
4305,3,Detached House,Jun-20,Jun-20,Jul-20,1,28,29,Public Housing,IPSWICH ,Ipswich,Ipswich
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,28,29,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,28,29,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4019,2,Townhouse,Aug-20,Aug-20,Sep-20,1,28,29,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4034,2,Townhouse,Apr-21,Apr-21,May-21,1,29,30,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4169,1,Apartment,Jan-21,Jan-21,Feb-21,1,29,30,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4169,1,Apartment,Jan-21,Jan-21,Feb-21,1,29,30,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4717,4,Detached House,Mar-21,Mar-21,Apr-21,1,29,30,Public Housing,EMERALD ,Central Highlands,Gregory
4680,4,Detached House,Dec-20,Dec-20,Jan-21,1,29,30,Public Housing,GLADSTONE ,Gladstone,Gladstone
4300,3,Detached House,Jan-21,Jan-21,Feb-21,1,29,30,Public Housing,IPSWICH ,Ipswich,Jordan
4215,3,Cluster House,May-21,May-21,Jun-21,1,29,30,Public Housing,GOLD COAST ,Gold Coast,Bonney
4744,4,Detached House,Feb-21,Feb-21,Mar-21,1,29,30,Public Housing,MACKAY ,Isaac,Burdekin
4215,1,Apartment,Mar-21,Mar-21,Apr-21,1,29,30,Public Housing,GOLD COAST ,Gold Coast,Southport
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,29,30,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4010,1,Apartment,Dec-20,Dec-20,Jan-21,1,29,30,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4169,1,Apartment,Jan-21,Jan-21,Feb-21,1,30,31,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4507,5,Detached House,May-21,May-21,Jun-21,1,30,31,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4870,2,Townhouse,Nov-20,Nov-20,Dec-20,1,30,31,Public Housing,CAIRNS ,Cairns,Cairns
4870,2,Townhouse,Dec-20,Dec-20,Jan-21,1,30,31,Public Housing,CAIRNS ,Cairns,Cairns
4870,1,Apartment,Jul-20,Jul-20,Aug-20,1,30,31,Public Housing,CAIRNS ,Cairns,Cairns
4304,1,Apartment,Mar-21,Mar-21,Apr-21,1,30,31,Public Housing,IPSWICH ,Ipswich,Ipswich
4021,1,Apartment,Mar-21,Mar-21,Apr-21,1,30,31,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4380,3,Detached House,Nov-20,Nov-20,Dec-20,1,30,31,Public Housing,TOOWOOMBA AND SOUTH WEST ,Southern Downs,Southern Downs
4300,2,Apartment,May-21,May-21,Jun-21,1,30,31,Public Housing,IPSWICH ,Ipswich,Bundamba
4510,1,Apartment,Dec-20,Dec-20,Jan-21,1,31,32,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4019,2,Townhouse,Apr-21,Apr-21,May-21,1,31,32,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4215,3,Detached House,May-21,May-21,Jun-21,1,31,32,Public Housing,GOLD COAST ,Gold Coast,Southport
4012,1,Apartment,Sep-20,Sep-20,Oct-20,1,31,32,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4021,1,Apartment,Nov-20,Nov-20,Dec-20,1,31,32,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4700,1,Apartment,Jun-20,Jun-20,Jul-20,1,31,32,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4300,2,Apartment,May-21,May-21,Jun-21,1,31,32,Public Housing,IPSWICH ,Ipswich,Bundamba
4212,5,Detached House,Apr-21,Apr-21,May-21,1,32,33,Public Housing,GOLD COAST ,Gold Coast,Theodore
4304,1,Apartment,Jan-21,Jan-21,Feb-21,1,32,33,Public Housing,IPSWICH ,Ipswich,Ipswich
4506,2,Duplex,Jul-20,Jul-20,Aug-20,1,32,33,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4214,1,Room,Jun-20,Jun-20,Jul-20,1,32,33,Public Housing,GOLD COAST ,Gold Coast,Bonney
4565,1,Apartment,Jul-20,Jul-20,Aug-20,1,33,34,Public Housing,MAROOCHYDORE ,Noosa,Noosa
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,33,34,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4815,2,Duplex,Apr-21,Apr-21,May-21,1,33,34,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4012,1,Apartment,Feb-21,Feb-21,Apr-21,1,34,35,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4870,3,Detached House,Mar-21,Mar-21,Apr-21,1,34,35,Public Housing,CAIRNS ,Cairns,Cairns
4225,1,Apartment,Dec-20,Dec-20,Jan-21,1,34,35,Public Housing,GOLD COAST ,Gold Coast,Currumbin
4405,2,Duplex,Jul-20,Jul-20,Aug-20,1,34,35,Public Housing,TOOWOOMBA AND SOUTH WEST ,Western Downs,Warrego
4865,2,Apartment,Feb-21,Feb-21,Mar-21,1,34,35,Public Housing,CAIRNS ,Cairns,Mulgrave
4350,1,Apartment,Oct-20,Oct-20,Nov-20,1,34,35,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4012,2,Apartment,Sep-20,Sep-20,Oct-20,1,34,35,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,34,35,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4300,3,Detached House,Oct-20,Oct-20,Dec-20,1,35,36,Public Housing,IPSWICH ,Ipswich,Jordan
4215,2,Townhouse,Mar-21,Mar-21,Apr-21,1,35,36,Public Housing,GOLD COAST ,Gold Coast,Bonney
4490,3,Detached House,May-21,May-21,Jun-21,1,35,36,Public Housing,TOOWOOMBA AND SOUTH WEST ,Paroo,Warrego
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,35,36,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4870,1,Apartment,Aug-20,Aug-20,Sep-20,1,35,36,Public Housing,CAIRNS ,Cairns,Cairns
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,35,36,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4305,2,Apartment,Jan-21,Jan-21,Feb-21,1,35,36,Public Housing,IPSWICH ,Ipswich,Ipswich
4300,2,Apartment,May-21,May-21,Jun-21,1,35,36,Public Housing,IPSWICH ,Ipswich,Bundamba
4740,1,Townhouse,Apr-21,Apr-21,Jun-21,1,36,37,Public Housing,MACKAY ,Mackay,Mackay
4021,2,Apartment,Mar-21,Apr-21,May-21,1,36,37,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4303,3,Detached House,Dec-20,Dec-20,Jan-21,1,36,37,Public Housing,IPSWICH ,Ipswich,Bundamba
4208,4,Detached House,Jun-20,Jun-20,Aug-20,1,36,37,Public Housing,GOLD COAST ,Gold Coast,Coomera
4700,1,Apartment,Jun-20,Jun-20,Aug-20,1,36,37,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,1,Apartment,Jun-20,Jun-20,Aug-20,1,36,37,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4502,1,Apartment,Oct-20,Oct-20,Nov-20,1,36,37,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4421,3,Detached House,Mar-21,Mar-21,Apr-21,1,37,38,Public Housing,TOOWOOMBA AND SOUTH WEST ,Western Downs,Warrego
4350,3,Detached House,Apr-21,Apr-21,Jun-21,1,37,38,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4870,1,Apartment,Aug-20,Aug-20,Sep-20,1,37,38,Public Housing,CAIRNS ,Cairns,Cairns
4022,3,Detached House,Dec-20,Dec-20,Jan-21,1,38,39,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4508,1,Apartment,Mar-21,Mar-21,Apr-21,1,38,39,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4405,4,Detached House,Jun-20,Jun-20,Jul-20,1,39,40,Public Housing,TOOWOOMBA AND SOUTH WEST ,Western Downs,Warrego
4304,3,Townhouse,Jan-21,Jan-21,Feb-21,1,39,40,Public Housing,IPSWICH ,Ipswich,Ipswich
4034,1,Apartment,Jun-20,Jun-20,Jul-20,1,39,40,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4558,2,Apartment,Jun-20,Jul-20,Aug-20,1,40,41,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4502,1,Apartment,Oct-20,Oct-20,Dec-20,1,41,42,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4502,1,Apartment,Oct-20,Oct-20,Dec-20,1,41,42,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4502,1,Apartment,Apr-21,Apr-21,May-21,1,41,42,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4303,4,Detached House,Aug-20,Aug-20,Sep-20,1,42,43,Public Housing,IPSWICH ,Ipswich,Bundamba
4655,1,Apartment,Oct-20,Oct-20,Nov-20,1,42,43,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4370,3,Detached House,Jun-20,Jun-20,Jul-20,1,42,43,Public Housing,TOOWOOMBA AND SOUTH WEST ,Southern Downs,Southern Downs
4870,1,Apartment,Jan-21,Jan-21,Mar-21,1,43,44,Public Housing,CAIRNS ,Cairns,Cairns
4401,3,Detached House,Jun-20,Jun-20,Jul-20,1,43,44,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Condamine
4700,1,Apartment,Jun-20,Jun-20,Aug-20,1,43,44,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4010,1,Apartment,Dec-20,Dec-20,Jan-21,1,43,44,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4350,1,Apartment,Mar-21,Mar-21,May-21,1,44,45,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4870,1,Apartment,Aug-20,Aug-20,Sep-20,1,44,45,Public Housing,CAIRNS ,Cairns,Cairns
4502,4,Detached House,Jan-21,Jan-21,Mar-21,1,45,46,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4300,1,Apartment,Jul-20,Jul-20,Sep-20,1,45,46,Public Housing,IPSWICH ,Ipswich,Bundamba
4223,1,Apartment,Sep-20,Sep-20,Nov-20,1,46,47,Public Housing,GOLD COAST ,Gold Coast,Currumbin
4305,1,Apartment,Dec-20,Dec-20,Jan-21,1,46,47,Public Housing,IPSWICH ,Ipswich,Ipswich
